CODE,GEOG,AREA,Bungalow1,Bungalow2,Bungalow3,Bungalow3plus,Bungalow4plus,BungalowZ,Flat_Mais1,Flat_Mais2,Flat_Mais3,Flat_Mais3plus,Flat_Mais4plus,Flat_MaisZ,House_Terraced1,House_Terraced2,House_Terraced3,House_Terraced3plus,House_Terraced4plus,House_TerracedZ,House_Semi1,House_Semi2,House_Semi3,House_Semi3plus,House_Semi4plus,House_SemiZ,House_Detached1,House_Detached2,House_Detached3,House_Detached3plus,House_Detached4plus,House_DetachedZ,Annexe,Other,UNKNOWN,Year
E01009197,LSOA,Birmingham 058C,NULL,NULL,0,NULL,0,0,20,NULL,0,NULL,0,0,NULL,70,0,160,0,0,0,20,80,170,90,0,0,NULL,20,30,10,0,0,0,0,2012
E01009198,LSOA,Birmingham 058D,NULL,NULL,0,NULL,0,0,10,10,0,NULL,0,0,NULL,120,0,280,0,0,0,NULL,20,40,20,0,0,NULL,NULL,NULL,NULL,0,0,0,0,2012
E01009141,LSOA,Birmingham 059A,NULL,NULL,0,NULL,0,0,200,350,0,130,0,0,NULL,NULL,0,100,0,0,0,10,10,10,NULL,0,0,NULL,NULL,NULL,NULL,0,0,0,20,2012
E01009143,LSOA,Birmingham 059B,10,NULL,0,NULL,0,0,250,160,0,150,0,0,NULL,10,0,70,0,0,0,10,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,0,0,0,10,2012
E01009146,LSOA,Birmingham 059D,NULL,NULL,0,NULL,0,0,690,200,0,190,0,0,NULL,NULL,0,NULL,0,0,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,0,0,0,30,2012
E01009138,LSOA,Birmingham 060A,NULL,NULL,0,NULL,0,0,20,NULL,0,10,0,0,NULL,80,0,300,0,0,0,NULL,90,120,30,0,0,NULL,20,30,10,0,0,0,0,2012
E01009139,LSOA,Birmingham 060B,NULL,NULL,0,NULL,0,0,40,10,0,NULL,0,10,NULL,150,0,230,0,0,0,NULL,80,100,20,0,0,NULL,10,20,10,0,0,0,0,2012
E01009140,LSOA,Birmingham 060C,NULL,10,0,NULL,0,0,140,30,0,10,0,10,10,NULL,0,30,0,0,10,50,180,240,60,0,0,10,100,160,60,0,0,0,40,2012
E01009145,LSOA,Birmingham 060D,NULL,NULL,0,NULL,0,0,140,50,0,10,0,0,NULL,40,0,110,0,0,0,10,110,200,90,10,0,NULL,50,150,100,0,0,0,20,2012
E01009147,LSOA,Birmingham 060E,NULL,NULL,0,NULL,0,0,170,70,0,10,0,40,NULL,NULL,0,10,0,0,0,NULL,60,160,100,10,0,NULL,20,110,90,10,0,0,30,2012
E01009200,LSOA,Birmingham 061A,NULL,NULL,0,NULL,0,0,160,110,0,50,0,0,NULL,60,0,130,0,0,0,20,30,40,10,0,0,NULL,20,40,20,0,0,0,10,2012
E01009332,LSOA,Birmingham 061B,NULL,NULL,0,NULL,0,0,110,20,0,40,0,0,NULL,100,0,240,0,0,0,NULL,10,20,10,0,0,NULL,NULL,NULL,NULL,0,0,0,20,2012
E01009333,LSOA,Birmingham 061C,NULL,NULL,0,NULL,0,0,NULL,10,0,10,0,0,NULL,80,0,340,0,0,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,0,0,0,0,2012
E01009344,LSOA,Birmingham 061D,NULL,NULL,0,NULL,0,0,60,40,0,30,0,0,NULL,70,0,260,0,0,0,10,NULL,10,10,0,0,NULL,NULL,NULL,NULL,0,0,0,10,2012
E01009512,LSOA,Birmingham 062A,20,NULL,0,NULL,0,0,NULL,30,0,NULL,0,0,NULL,110,0,300,0,0,0,40,130,160,30,0,0,NULL,NULL,NULL,NULL,0,0,0,10,2012
E01009514,LSOA,Birmingham 062B,10,NULL,0,NULL,0,0,90,140,0,20,0,0,NULL,10,0,200,0,0,0,NULL,130,160,30,0,0,NULL,NULL,NULL,NULL,0,0,0,0,2012
E01009516,LSOA,Birmingham 062C,10,NULL,0,10,0,0,10,50,0,NULL,0,0,NULL,70,0,140,0,0,0,30,160,170,10,0,0,NULL,10,40,30,0,0,0,10,2012
E01009517,LSOA,Birmingham 062D,30,NULL,0,NULL,0,0,20,30,0,10,0,0,NULL,20,0,280,0,0,0,10,230,270,40,0,0,NULL,NULL,NULL,NULL,0,0,0,10,2012
E01009325,LSOA,Birmingham 063A,NULL,NULL,0,NULL,0,0,20,10,0,NULL,0,0,NULL,50,0,280,0,0,0,10,120,140,20,0,0,NULL,NULL,NULL,NULL,0,0,0,0,2012
E01009342,LSOA,Birmingham 063D,NULL,NULL,0,NULL,0,0,20,NULL,0,NULL,0,0,NULL,NULL,0,140,0,0,0,20,210,220,10,0,0,NULL,10,20,10,0,0,0,10,2012
E01009343,LSOA,Birmingham 063E,NULL,NULL,0,NULL,0,0,50,40,0,10,0,0,NULL,130,0,270,0,0,0,20,10,10,NULL,0,0,NULL,NULL,NULL,NULL,0,0,0,10,2012
E01008986,LSOA,Birmingham 064A,NULL,NULL,0,NULL,0,0,350,130,0,40,0,40,NULL,NULL,0,30,0,0,0,NULL,50,90,40,0,0,NULL,20,50,30,10,0,0,70,2012
E01008987,LSOA,Birmingham 064B,NULL,NULL,0,NULL,0,0,140,30,0,NULL,0,10,NULL,90,0,310,0,10,0,NULL,NULL,20,20,0,0,NULL,NULL,10,10,0,0,0,10,2012
E01008988,LSOA,Birmingham 064C,NULL,NULL,0,NULL,0,0,440,190,0,50,0,40,NULL,30,0,90,0,10,0,20,10,70,60,0,0,NULL,10,50,40,10,0,0,60,2012
E01008989,LSOA,Birmingham 064D,NULL,NULL,0,NULL,0,0,340,330,0,70,0,0,NULL,NULL,0,10,0,0,0,NULL,10,30,20,10,0,NULL,10,50,40,0,0,0,30,2012
E01008990,LSOA,Birmingham 064E,NULL,NULL,0,10,0,0,10,230,0,40,0,0,NULL,NULL,0,20,0,0,0,NULL,NULL,10,10,0,0,10,40,160,120,0,0,0,10,2012
E01008991,LSOA,Birmingham 064F,NULL,NULL,0,10,0,0,10,80,0,30,0,0,NULL,NULL,0,90,0,0,0,NULL,NULL,NULL,NULL,0,0,NULL,60,390,330,0,0,0,10,2012
E01009327,LSOA,Birmingham 065A,NULL,NULL,0,NULL,0,0,20,NULL,0,NULL,0,0,NULL,120,0,300,0,0,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,0,0,0,0,2012
E01009328,LSOA,Birmingham 065B,NULL,NULL,0,NULL,0,0,20,10,0,10,0,0,NULL,80,0,420,0,0,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,0,0,0,0,2012
E01009331,LSOA,Birmingham 065C,NULL,NULL,0,NULL,0,0,10,NULL,0,NULL,0,0,NULL,180,0,380,0,0,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,0,0,0,0,2012
E01009335,LSOA,Birmingham 065D,NULL,NULL,0,NULL,0,0,20,10,0,NULL,0,0,NULL,90,0,390,0,0,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,0,0,0,0,2012
E01008882,LSOA,Birmingham 066A,10,NULL,0,NULL,0,0,110,40,0,NULL,0,0,NULL,50,0,320,0,0,0,120,40,40,NULL,0,0,NULL,NULL,NULL,NULL,0,0,0,0,2012
E01008896,LSOA,Birmingham 066B,NULL,NULL,0,NULL,0,0,40,10,0,NULL,0,0,NULL,20,0,450,0,0,0,NULL,60,60,NULL,0,0,NULL,NULL,NULL,NULL,0,0,0,0,2012
E01008898,LSOA,Birmingham 066C,10,NULL,0,NULL,0,0,60,30,0,NULL,0,0,NULL,30,0,440,0,0,0,NULL,10,10,NULL,0,0,NULL,NULL,NULL,NULL,0,0,0,0,2012
E01009326,LSOA,Birmingham 066D,NULL,NULL,0,NULL,0,0,10,10,0,20,0,0,NULL,40,0,340,0,0,0,NULL,130,130,NULL,0,0,NULL,NULL,NULL,NULL,0,0,0,0,2012
E01009341,LSOA,Birmingham 066E,NULL,NULL,0,NULL,0,0,100,210,0,50,0,10,NULL,NULL,0,80,0,0,0,NULL,80,90,10,0,0,NULL,10,10,NULL,0,0,0,10,2012
E01009513,LSOA,Birmingham 066F,NULL,NULL,0,NULL,0,0,100,30,0,10,0,0,NULL,20,0,390,0,0,0,NULL,110,120,10,0,0,NULL,NULL,NULL,NULL,0,0,0,0,2012
E01008881,LSOA,Birmingham 067A,NULL,NULL,0,NULL,0,0,60,40,0,50,0,0,NULL,10,0,230,0,0,0,NULL,210,210,NULL,0,0,NULL,10,10,NULL,0,0,0,10,2012
E01008897,LSOA,Birmingham 067B,NULL,NULL,0,NULL,0,0,30,NULL,0,10,0,0,NULL,NULL,0,330,0,0,0,NULL,210,210,NULL,0,0,NULL,NULL,NULL,NULL,0,0,0,0,2012
E01009515,LSOA,Birmingham 067C,30,10,0,10,0,0,70,100,0,NULL,0,0,NULL,30,0,70,0,0,0,NULL,230,280,50,0,0,10,30,60,30,0,0,0,20,2012
E01009518,LSOA,Birmingham 067D,NULL,10,0,NULL,0,0,90,120,0,30,0,0,NULL,20,0,30,0,10,0,NULL,310,330,20,0,0,NULL,50,70,20,0,0,0,0,2012
E01009521,LSOA,Birmingham 067E,NULL,NULL,0,NULL,0,0,40,20,0,NULL,0,0,NULL,70,0,60,0,0,0,30,380,390,10,0,0,NULL,10,30,20,0,0,0,0,2012
E01008995,LSOA,Birmingham 068A,NULL,NULL,0,NULL,0,0,230,330,0,220,0,0,NULL,30,0,110,0,0,0,20,40,60,20,0,0,NULL,10,20,10,0,0,0,30,2012
E01009378,LSOA,Birmingham 068D,NULL,NULL,0,NULL,0,0,360,480,0,30,0,0,NULL,10,0,100,0,0,0,NULL,10,60,50,0,0,NULL,NULL,10,10,0,0,0,40,2012
E01009302,LSOA,Birmingham 069A,NULL,10,0,20,0,0,30,50,0,40,0,0,NULL,20,0,90,0,0,0,20,340,350,10,0,0,NULL,30,30,NULL,0,0,0,0,2012
E01009314,LSOA,Birmingham 069B,NULL,NULL,0,NULL,0,0,40,50,0,10,0,0,NULL,30,0,40,0,0,0,170,330,330,NULL,0,0,NULL,10,10,NULL,0,0,0,10,2012
E01009321,LSOA,Birmingham 069C,50,30,0,NULL,0,0,60,40,0,40,0,0,NULL,230,0,140,0,0,0,100,80,80,NULL,0,0,NULL,NULL,NULL,NULL,0,0,0,0,2012
E01009322,LSOA,Birmingham 069D,30,10,0,NULL,0,0,110,40,0,NULL,0,0,NULL,160,0,190,0,0,0,40,50,70,20,0,0,NULL,NULL,NULL,NULL,0,0,0,0,2012
E01009334,LSOA,Birmingham 070B,NULL,NULL,0,NULL,0,0,30,30,0,10,0,0,NULL,20,0,320,0,0,0,NULL,10,10,NULL,0,0,NULL,NULL,NULL,NULL,0,0,0,0,2012
E01009337,LSOA,Birmingham 070C,NULL,NULL,0,NULL,0,0,40,20,0,10,0,0,NULL,60,0,370,0,0,0,NULL,10,10,NULL,0,0,NULL,NULL,NULL,NULL,0,0,0,0,2012
E01009338,LSOA,Birmingham 070D,NULL,10,0,NULL,0,0,20,10,0,10,0,0,NULL,70,0,280,0,0,0,NULL,10,20,10,0,0,NULL,NULL,NULL,NULL,0,0,0,0,2012
E01009380,LSOA,Birmingham 070E,NULL,NULL,0,NULL,0,0,50,20,0,10,0,0,NULL,90,0,300,0,0,0,NULL,10,20,10,0,0,NULL,NULL,NULL,NULL,0,0,0,0,2012
E01009362,LSOA,Birmingham 071A,10,10,0,NULL,0,0,180,130,0,40,0,0,NULL,10,0,80,0,0,0,NULL,10,20,10,0,0,NULL,NULL,NULL,NULL,0,0,0,0,2012
E01009363,LSOA,Birmingham 071B,10,10,0,NULL,0,0,150,40,0,NULL,0,0,10,120,0,220,0,0,0,NULL,10,10,NULL,0,0,NULL,NULL,NULL,NULL,0,0,0,0,2012
E01009364,LSOA,Birmingham 071C,NULL,NULL,0,NULL,0,0,120,170,0,110,0,0,NULL,NULL,0,90,0,0,0,NULL,NULL,10,10,0,0,NULL,NULL,NULL,NULL,0,0,0,10,2012
E01009365,LSOA,Birmingham 071D,NULL,NULL,0,NULL,0,0,150,40,0,20,0,0,NULL,30,0,230,0,0,0,10,20,40,20,0,0,NULL,NULL,NULL,NULL,0,0,0,30,2012
E01009379,LSOA,Birmingham 071E,10,10,0,NULL,0,0,200,90,0,30,0,20,NULL,40,0,220,0,0,0,20,20,30,10,0,0,NULL,NULL,NULL,NULL,0,0,0,40,2012
E01009312,LSOA,Birmingham 072A,10,NULL,0,NULL,0,0,30,20,0,10,0,0,NULL,NULL,0,NULL,0,0,0,20,350,360,10,0,0,NULL,130,170,40,0,0,0,0,2012
E01009324,LSOA,Birmingham 072B,NULL,90,0,110,0,0,NULL,40,0,NULL,0,0,NULL,NULL,0,50,0,0,0,20,410,420,10,0,0,NULL,20,20,NULL,0,0,0,0,2012
E01009519,LSOA,Birmingham 072C,NULL,NULL,0,NULL,0,0,NULL,10,0,NULL,0,0,NULL,NULL,0,10,0,0,0,160,400,410,10,0,0,NULL,20,20,NULL,0,0,0,0,2012
E01009520,LSOA,Birmingham 072D,NULL,10,0,NULL,0,0,100,30,0,NULL,0,0,NULL,NULL,0,NULL,0,0,0,80,440,460,20,0,0,NULL,30,40,10,0,0,0,10,2012
E01009066,LSOA,Birmingham 073A,NULL,10,0,10,0,0,110,50,0,NULL,0,0,NULL,NULL,0,NULL,0,0,0,NULL,30,80,50,10,0,NULL,70,310,240,30,0,0,0,2012
E01009070,LSOA,Birmingham 073B,NULL,10,0,NULL,0,0,90,50,0,NULL,0,0,NULL,40,0,50,0,0,0,20,350,370,20,0,0,NULL,50,70,20,0,0,0,10,2012
E01009252,LSOA,Birmingham 073C,NULL,10,0,NULL,0,0,20,10,0,10,0,0,NULL,120,0,230,0,0,0,20,60,100,40,0,0,NULL,30,120,90,0,0,0,0,2012
E01009260,LSOA,Birmingham 073D,NULL,20,0,20,0,0,10,100,0,10,0,0,NULL,NULL,0,90,0,0,0,NULL,90,110,20,0,0,10,80,280,200,0,0,0,30,2012
E01009081,LSOA,Birmingham 038C,10,NULL,0,NULL,0,0,120,100,0,60,0,0,NULL,10,0,170,0,0,0,NULL,100,100,NULL,0,0,NULL,NULL,NULL,NULL,0,0,0,0,2012
E01009083,LSOA,Birmingham 038D,10,NULL,0,NULL,0,0,70,20,0,160,0,0,NULL,NULL,0,60,0,0,0,20,200,220,20,0,0,NULL,10,20,10,0,0,0,0,2012
E01009275,LSOA,Birmingham 039A,NULL,NULL,0,NULL,0,0,50,20,0,10,0,0,NULL,140,0,260,0,0,0,10,10,10,NULL,10,0,NULL,NULL,NULL,NULL,0,0,0,10,2012
E01009350,LSOA,Birmingham 039B,NULL,NULL,0,NULL,0,0,10,10,0,10,0,0,NULL,150,0,280,0,0,0,10,10,10,NULL,0,0,NULL,NULL,NULL,NULL,0,0,0,0,2012
E01009352,LSOA,Birmingham 039C,NULL,NULL,0,NULL,0,0,50,30,0,20,0,0,NULL,80,0,270,0,10,0,NULL,10,10,NULL,0,0,NULL,NULL,NULL,NULL,0,0,0,10,2012
E01009353,LSOA,Birmingham 039D,NULL,NULL,0,NULL,0,0,20,20,0,10,0,0,NULL,80,0,350,0,10,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,0,0,0,0,2012
E01009355,LSOA,Birmingham 039E,NULL,NULL,0,NULL,0,0,80,60,0,10,0,0,NULL,20,0,240,0,20,0,NULL,20,30,10,0,0,NULL,NULL,10,10,0,0,0,10,2012
E01008905,LSOA,Birmingham 040A,NULL,NULL,0,NULL,0,0,10,20,0,NULL,0,0,NULL,120,0,300,0,0,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,0,0,0,10,2012
E01008907,LSOA,Birmingham 040B,NULL,NULL,0,NULL,0,0,90,50,0,20,0,0,20,130,0,210,0,10,0,NULL,NULL,10,10,0,0,NULL,NULL,NULL,NULL,0,0,0,80,2012
E01009047,LSOA,Birmingham 040C,20,NULL,0,NULL,0,0,150,40,0,10,0,0,NULL,80,0,200,0,0,0,NULL,10,40,30,0,0,NULL,NULL,30,30,0,0,0,10,2012
E01009048,LSOA,Birmingham 040D,NULL,NULL,0,NULL,0,0,200,70,0,20,0,0,NULL,10,0,100,0,0,0,NULL,10,70,60,0,0,NULL,30,130,100,0,0,0,30,2012
E01009062,LSOA,Birmingham 040E,NULL,NULL,0,NULL,0,0,50,20,0,20,0,0,NULL,140,0,250,0,0,0,NULL,10,10,NULL,0,0,NULL,NULL,NULL,NULL,0,0,0,20,2012
E01009084,LSOA,Birmingham 042A,NULL,20,0,NULL,0,0,20,NULL,0,30,0,0,NULL,NULL,0,10,0,0,0,NULL,430,440,10,0,0,NULL,20,30,10,0,0,0,0,2012
E01009085,LSOA,Birmingham 042B,NULL,10,0,NULL,0,0,NULL,NULL,0,NULL,0,0,NULL,NULL,0,NULL,0,0,0,NULL,450,480,30,0,0,NULL,20,30,10,0,0,0,0,2012
E01009087,LSOA,Birmingham 042C,NULL,40,0,10,0,0,10,20,0,10,0,0,NULL,10,0,10,0,0,0,40,460,460,NULL,0,0,NULL,10,10,NULL,0,0,0,0,2012
E01009089,LSOA,Birmingham 042D,NULL,NULL,0,NULL,0,0,NULL,NULL,0,NULL,0,0,NULL,NULL,0,40,0,0,0,NULL,460,470,10,0,0,NULL,10,10,NULL,0,0,0,0,2012
E01009090,LSOA,Birmingham 042E,10,NULL,0,NULL,0,0,30,20,0,NULL,0,0,NULL,NULL,0,NULL,0,0,0,NULL,390,420,30,0,0,NULL,40,70,30,0,0,0,10,2012
E01009201,LSOA,Birmingham 043A,20,NULL,0,NULL,0,0,130,60,0,60,0,0,NULL,110,0,300,0,10,0,NULL,10,10,NULL,0,0,NULL,NULL,NULL,NULL,0,0,0,20,2012
E01009202,LSOA,Birmingham 043B,10,NULL,0,NULL,0,0,140,20,0,10,0,0,NULL,110,0,260,0,0,0,NULL,10,10,NULL,0,0,NULL,NULL,NULL,NULL,0,0,0,30,2012
E01009203,LSOA,Birmingham 043C,20,NULL,0,NULL,0,0,110,500,0,250,0,0,NULL,10,0,110,0,0,0,10,30,40,10,0,0,NULL,NULL,NULL,NULL,0,0,0,80,2012
E01009082,LSOA,Birmingham 044A,NULL,NULL,0,NULL,0,0,10,10,0,NULL,0,0,NULL,NULL,0,400,0,0,0,NULL,80,80,NULL,0,0,NULL,10,10,NULL,0,0,0,0,2012
E01009086,LSOA,Birmingham 044B,10,10,0,NULL,0,0,30,40,0,NULL,0,0,NULL,NULL,0,50,0,0,0,NULL,360,370,10,0,0,NULL,40,110,70,0,0,0,0,2012
E01009480,LSOA,Birmingham 044C,NULL,NULL,0,NULL,0,0,20,20,0,NULL,0,0,NULL,50,0,400,0,0,0,10,90,90,NULL,0,0,NULL,NULL,NULL,NULL,0,0,0,0,2012
E01009481,LSOA,Birmingham 044D,NULL,NULL,0,NULL,0,0,20,30,0,NULL,0,0,NULL,110,0,270,0,0,0,NULL,260,270,10,0,0,NULL,10,10,NULL,0,0,0,0,2012
E01009486,LSOA,Birmingham 044E,NULL,NULL,0,NULL,0,0,40,20,0,10,0,0,NULL,160,0,330,0,0,0,10,30,30,NULL,0,0,NULL,10,10,NULL,0,0,0,20,2012
E01009487,LSOA,Birmingham 044F,NULL,NULL,0,NULL,0,0,30,20,0,10,0,0,NULL,100,0,280,0,0,0,10,120,120,NULL,0,0,NULL,30,30,NULL,0,0,0,10,2012
E01009088,LSOA,Birmingham 045A,20,140,0,50,0,0,50,40,0,NULL,0,0,NULL,50,0,100,0,0,0,60,180,190,10,0,0,NULL,40,50,10,0,0,0,0,2012
E01009091,LSOA,Birmingham 045B,NULL,40,0,NULL,0,0,80,30,0,NULL,0,0,NULL,80,0,150,0,0,0,50,150,160,10,0,0,NULL,70,100,30,0,0,0,0,2012
E01009305,LSOA,Birmingham 045C,10,20,0,NULL,0,0,140,90,0,60,0,0,NULL,230,0,110,0,0,0,70,40,40,NULL,0,0,NULL,NULL,NULL,NULL,0,0,0,0,2012
E01009307,LSOA,Birmingham 045D,50,10,0,NULL,0,0,100,60,0,NULL,0,0,NULL,200,0,210,0,0,0,100,30,40,10,0,0,NULL,NULL,NULL,NULL,0,0,0,0,2012
E01009309,LSOA,Birmingham 045E,60,NULL,0,NULL,0,0,130,120,0,10,0,0,NULL,140,0,220,0,0,0,20,30,30,NULL,0,0,NULL,NULL,NULL,NULL,0,0,0,0,2012
E01009304,LSOA,Birmingham 046A,100,10,0,NULL,0,0,20,90,0,20,0,0,NULL,240,0,240,0,0,0,80,50,50,NULL,0,0,NULL,10,10,NULL,0,0,0,0,2012
E01009306,LSOA,Birmingham 046B,40,40,0,NULL,0,0,60,30,0,10,0,0,NULL,90,0,270,0,0,0,70,80,90,10,0,0,NULL,40,40,NULL,0,0,0,0,2012
E01009308,LSOA,Birmingham 046C,60,30,0,NULL,0,0,40,120,0,NULL,0,0,NULL,240,0,250,0,0,0,10,40,50,10,0,0,NULL,NULL,20,20,0,0,0,0,2012
E01009310,LSOA,Birmingham 046D,70,NULL,0,NULL,0,0,60,50,0,10,0,0,NULL,190,0,310,0,0,0,70,50,50,NULL,0,0,NULL,NULL,NULL,NULL,0,0,0,0,2012
E01009348,LSOA,Birmingham 047A,NULL,NULL,0,NULL,0,0,90,80,0,NULL,0,0,NULL,170,0,460,0,0,0,NULL,30,30,NULL,0,0,NULL,NULL,NULL,NULL,0,0,10,10,2012
E01009358,LSOA,Birmingham 047B,NULL,NULL,0,NULL,0,0,160,90,0,40,0,10,NULL,80,0,280,0,0,0,10,40,80,40,0,0,NULL,NULL,10,10,0,0,0,0,2012
E01009359,LSOA,Birmingham 047C,NULL,NULL,0,NULL,0,0,40,20,0,10,0,0,NULL,220,0,370,0,0,0,10,50,60,10,0,0,NULL,NULL,NULL,NULL,0,0,0,20,2012
E01009360,LSOA,Birmingham 047D,NULL,10,0,NULL,0,0,100,90,0,10,0,0,10,250,0,380,0,0,0,30,60,70,10,0,0,NULL,NULL,10,10,0,0,0,10,2012
E01009361,LSOA,Birmingham 047E,10,NULL,0,NULL,0,0,70,10,0,10,0,0,NULL,230,0,490,0,0,0,NULL,10,10,NULL,0,0,NULL,NULL,NULL,NULL,0,0,0,10,2012
E01009478,LSOA,Birmingham 048A,NULL,NULL,0,NULL,0,0,60,100,0,70,0,0,NULL,40,0,170,0,0,0,40,130,150,20,0,0,NULL,NULL,NULL,NULL,0,0,0,50,2012
E01009479,LSOA,Birmingham 048B,10,NULL,0,NULL,0,0,70,10,0,NULL,0,0,10,70,0,310,0,0,0,10,120,140,20,0,0,NULL,NULL,NULL,NULL,0,0,0,10,2012
E01009482,LSOA,Birmingham 048C,NULL,NULL,0,NULL,0,0,50,70,0,40,0,0,NULL,60,0,240,0,0,0,10,20,40,20,0,0,NULL,NULL,NULL,NULL,0,0,0,0,2012
E01009484,LSOA,Birmingham 048D,10,NULL,0,NULL,0,0,120,30,0,60,0,0,10,70,0,160,0,0,0,10,20,30,10,0,0,NULL,NULL,NULL,NULL,0,0,0,0,2012
E01009485,LSOA,Birmingham 048E,NULL,NULL,0,NULL,0,0,20,NULL,0,NULL,0,0,NULL,NULL,0,240,0,0,0,50,170,170,NULL,0,0,NULL,10,10,NULL,0,0,0,20,2012
E01008906,LSOA,Birmingham 049A,10,NULL,0,NULL,0,0,30,NULL,0,10,0,0,NULL,210,0,210,0,0,0,10,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,0,0,0,10,2012
E01008911,LSOA,Birmingham 049B,10,NULL,0,NULL,0,0,50,240,0,80,0,0,NULL,20,0,130,0,0,0,10,20,40,20,0,0,NULL,NULL,NULL,NULL,0,0,0,10,2012
E01009347,LSOA,Birmingham 049D,10,NULL,0,NULL,0,0,180,150,0,10,0,0,10,70,0,320,0,0,0,NULL,10,10,NULL,0,0,NULL,NULL,NULL,NULL,0,0,0,0,2012
E01008910,LSOA,Birmingham 050A,10,NULL,0,NULL,0,0,240,90,0,NULL,0,0,NULL,90,0,220,0,0,0,10,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,0,0,0,0,2012
E01008913,LSOA,Birmingham 050B,20,NULL,0,NULL,0,0,250,250,0,50,0,0,NULL,30,0,210,0,0,0,10,10,20,10,0,0,NULL,NULL,NULL,NULL,0,0,0,0,2012
E01008914,LSOA,Birmingham 050C,NULL,NULL,0,NULL,0,0,270,400,0,280,0,0,NULL,NULL,0,40,0,0,0,10,20,20,NULL,0,0,NULL,NULL,NULL,NULL,0,0,0,10,2012
E01009194,LSOA,Birmingham 051A,NULL,NULL,0,NULL,0,0,70,20,0,10,0,20,NULL,70,0,400,0,0,0,10,40,100,60,0,0,NULL,10,10,NULL,0,0,0,40,2012
E01009483,LSOA,Birmingham 051B,NULL,NULL,0,NULL,0,0,30,40,0,NULL,0,0,NULL,130,0,290,0,0,0,NULL,10,20,10,0,0,NULL,NULL,NULL,NULL,0,0,0,10,2012
E01009488,LSOA,Birmingham 051C,NULL,NULL,0,NULL,0,0,100,30,0,NULL,0,0,NULL,50,0,340,0,0,0,20,200,210,10,0,0,NULL,10,10,NULL,0,0,0,0,2012
E01009489,LSOA,Birmingham 051D,NULL,NULL,0,NULL,0,0,20,20,0,10,0,0,NULL,130,0,280,0,0,0,20,40,50,10,0,0,NULL,NULL,NULL,NULL,0,0,0,10,2012
E01009491,LSOA,Birmingham 051E,NULL,NULL,0,NULL,0,0,30,40,0,NULL,0,0,NULL,40,0,370,0,0,0,10,20,20,NULL,0,0,NULL,NULL,NULL,NULL,0,0,0,10,2012
E01009192,LSOA,Birmingham 052B,NULL,NULL,0,NULL,0,0,10,NULL,0,10,0,0,NULL,70,0,450,0,0,0,NULL,30,70,40,0,0,NULL,NULL,NULL,NULL,0,0,0,10,2012
E01009199,LSOA,Birmingham 052D,NULL,10,0,NULL,0,0,110,180,0,NULL,0,20,NULL,20,0,40,0,10,0,10,90,110,20,20,0,NULL,10,20,10,0,0,0,10,2012
E01009204,LSOA,Birmingham 052E,10,NULL,0,NULL,0,0,170,160,0,160,0,0,10,20,0,90,0,0,0,40,30,40,10,0,0,NULL,NULL,NULL,NULL,0,0,0,30,2012
E01009151,LSOA,Birmingham 053A,NULL,NULL,0,NULL,0,0,NULL,10,0,10,0,0,NULL,190,0,400,0,0,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,0,0,0,0,2012
E01009152,LSOA,Birmingham 053B,NULL,NULL,0,NULL,0,0,140,40,0,10,0,10,NULL,30,0,260,0,0,0,NULL,10,40,30,0,0,NULL,NULL,10,10,0,0,0,50,2012
E01009153,LSOA,Birmingham 053C,10,NULL,0,NULL,0,0,190,60,0,10,0,10,10,190,0,260,0,0,0,20,60,80,20,0,0,NULL,NULL,NULL,NULL,0,0,0,20,2012
E01009345,LSOA,Birmingham 053D,10,NULL,0,NULL,0,0,70,10,0,10,0,0,NULL,120,0,280,0,0,0,10,10,20,10,0,0,NULL,NULL,NULL,NULL,0,0,0,0,2012
E01009346,LSOA,Birmingham 053E,NULL,NULL,0,NULL,0,0,50,10,0,10,0,0,NULL,130,0,170,0,0,0,70,60,60,NULL,0,0,10,30,30,NULL,0,0,0,0,2012
E01009092,LSOA,Birmingham 054A,20,10,0,NULL,0,0,30,10,0,NULL,0,0,NULL,110,0,220,0,0,0,120,110,130,20,0,0,NULL,NULL,NULL,NULL,0,0,0,0,2012
E01009095,LSOA,Birmingham 056A,NULL,NULL,0,NULL,0,0,20,30,0,10,0,0,NULL,100,0,150,0,0,0,10,320,320,NULL,0,0,NULL,10,10,NULL,0,0,0,0,2012
E01009507,LSOA,Birmingham 056B,NULL,NULL,0,NULL,0,0,130,110,0,10,0,0,NULL,NULL,0,130,0,0,0,30,110,140,30,0,0,NULL,10,20,10,0,0,0,40,2012
