Code,GEOG,Name,Pre_1900,1900_1918,1919_1929,1930_1939,1945_1954,1955_1964,1965_1972,1973_1982,1983_1992,1993_1999,2000_2009,2010_Present,UNKNOWN,Year
E01009392,LSOA,Birmingham 140E,90,190,50,0,0,10,80,0,0,0,10,10,0,2019
E01009394,LSOA,Birmingham 093D,30,60,80,50,10,10,220,170,30,0,80,0,10,2019
E01009409,LSOA,Birmingham 026C,290,240,70,10,0,30,0,30,50,0,20,90,40,2019
E01009411,LSOA,Birmingham 030B,0,0,0,0,30,0,260,390,200,0,0,0,0,2019
E01009412,LSOA,Birmingham 030C,120,470,40,10,10,30,0,20,10,0,0,0,10,2019
E01009416,LSOA,Birmingham 003A,40,10,90,40,0,140,20,120,0,120,460,70,0,2019
E01009430,LSOA,Birmingham 004E,20,80,10,90,10,60,120,80,90,20,40,50,10,2019
E01009437,LSOA,Birmingham 006C,10,10,70,20,10,140,70,80,50,90,250,20,10,2019
E01009440,LSOA,Birmingham 012D,0,10,30,80,130,10,10,120,230,0,0,30,10,2019
E01009443,LSOA,Birmingham 021D,0,0,0,0,0,0,0,530,10,0,0,0,0,2019
E01009456,LSOA,Birmingham 018C,130,110,40,150,10,80,110,0,0,0,40,70,0,2019
E01009460,LSOA,Birmingham 018E,150,70,50,100,10,70,140,30,160,30,70,0,10,2019
E01009467,LSOA,Birmingham 007D,0,0,10,200,130,80,60,170,0,10,20,0,0,2019
E01009477,LSOA,Birmingham 055C,10,20,440,90,0,0,0,20,0,10,0,0,0,2019
E01009482,LSOA,Birmingham 048C,180,90,10,0,130,0,0,40,0,30,0,0,0,2019
E01009488,LSOA,Birmingham 051C,0,260,370,0,10,0,90,10,0,20,0,20,0,2019
E01009500,LSOA,Birmingham 095E,0,0,320,0,10,110,40,0,80,90,0,20,0,2019
E01009502,LSOA,Birmingham 101C,0,0,500,10,0,0,0,10,90,30,0,0,0,2019
E01008882,LSOA,Birmingham 066A,30,10,230,160,0,10,190,0,0,40,20,10,0,2019
E01008883,LSOA,Birmingham 078A,160,180,110,170,10,0,10,0,20,10,0,0,10,2019
E01008884,LSOA,Birmingham 078B,600,20,10,0,0,0,10,20,20,0,0,20,10,2019
E01008895,LSOA,Birmingham 089F,120,80,30,300,0,0,10,0,90,0,180,10,10,2019
E01008910,LSOA,Birmingham 050A,0,0,0,0,0,0,180,290,10,70,0,20,0,2019
E01008914,LSOA,Birmingham 050C,10,20,0,0,10,260,370,0,0,110,240,280,10,2019
E01008920,LSOA,Birmingham 094B,0,0,0,30,90,60,330,20,40,0,0,0,0,2019
E01008961,LSOA,Birmingham 116C,200,170,0,20,0,210,30,50,60,10,10,10,30,2019
E01008969,LSOA,Birmingham 117C,0,220,300,100,0,0,0,0,50,0,0,0,20,2019
E01008986,LSOA,Birmingham 064A,430,70,30,70,0,10,20,0,60,0,70,0,80,2019
E01008987,LSOA,Birmingham 064B,360,10,0,0,0,0,70,110,70,0,10,30,10,2019
E01008994,LSOA,Birmingham 074B,250,10,0,40,90,10,40,70,90,50,80,40,10,2019
E01009001,LSOA,Birmingham 018A,60,50,150,150,10,30,30,70,70,30,30,60,10,2019
E01009002,LSOA,Birmingham 023A,10,120,40,10,0,120,350,40,0,0,0,110,0,2019
E01009008,LSOA,Birmingham 028A,10,40,120,260,40,30,80,40,0,0,10,0,0,2019
E01009025,LSOA,Birmingham 103E,10,0,280,310,0,0,0,10,0,0,0,0,0,2019
E01009031,LSOA,Birmingham 105C,0,0,200,260,20,20,50,30,0,0,10,60,20,2019
E01009032,LSOA,Birmingham 108A,20,80,80,290,0,50,60,0,10,0,10,0,10,2019
E01009066,LSOA,Birmingham 073A,10,0,240,160,0,10,50,110,10,0,10,280,0,2019
E01009069,LSOA,Birmingham 075D,470,50,0,10,0,10,50,110,70,60,40,10,10,2019
E01009075,LSOA,Birmingham 087C,10,10,0,10,90,30,500,70,90,0,30,0,0,2019
E01009077,LSOA,Birmingham 095C,0,0,30,370,160,90,30,30,20,0,0,0,0,2019
E01009083,LSOA,Birmingham 038D,0,0,0,210,0,260,10,0,50,20,0,40,0,2019
E01009085,LSOA,Birmingham 042B,0,0,20,350,90,0,50,0,0,0,0,0,0,2019
E01009087,LSOA,Birmingham 042C,0,0,0,520,50,40,0,0,0,0,0,0,0,2019
E01009091,LSOA,Birmingham 045B,0,10,0,180,70,10,0,210,110,0,100,0,0,2019
E01009094,LSOA,Birmingham 054C,0,0,10,320,10,0,80,60,30,0,20,20,0,2019
E01009095,LSOA,Birmingham 056A,80,50,0,330,0,60,40,20,20,50,0,0,0,2019
E01009098,LSOA,Birmingham 025C,30,0,30,60,90,40,70,10,0,340,230,30,30,2019
E01009099,LSOA,Birmingham 029C,0,0,0,0,0,80,180,20,0,350,180,20,0,2019
E01009108,LSOA,Birmingham 127A,0,0,10,80,40,90,100,110,0,0,0,0,0,2019
E01009110,LSOA,Birmingham 128B,0,0,0,0,80,60,0,300,150,30,20,0,20,2019
E01009121,LSOA,Birmingham 014A,0,0,290,130,0,0,0,30,0,250,260,230,20,2019
E01009122,LSOA,Birmingham 014B,0,0,310,210,0,0,100,0,0,20,0,40,30,2019
E01009135,LSOA,Birmingham 010A,0,0,0,30,0,20,0,90,470,0,0,0,0,2019
E01009158,LSOA,Birmingham 129A,10,0,0,50,30,20,240,10,0,180,240,110,20,2019
E01009175,LSOA,Birmingham 104A,460,90,0,0,30,0,10,20,0,0,0,0,10,2019
E01009178,LSOA,Birmingham 104C,440,180,10,10,10,0,20,0,60,0,20,30,30,2019
E01009192,LSOA,Birmingham 052B,400,140,0,0,0,0,0,0,50,20,10,0,10,2019
E01009204,LSOA,Birmingham 052E,0,0,0,40,60,210,230,0,0,150,0,10,30,2019
E01009205,LSOA,Birmingham 120A,70,40,160,170,10,70,90,30,0,20,10,0,0,2019
E01009206,LSOA,Birmingham 120B,20,0,60,290,40,120,90,40,10,0,0,0,0,2019
E01009218,LSOA,Birmingham 120D,30,30,110,240,30,80,70,0,0,0,60,0,0,2019
E01009225,LSOA,Birmingham 013B,0,10,0,10,510,50,50,0,40,30,0,10,80,2019
E01009235,LSOA,Birmingham 016A,0,0,0,540,90,0,10,10,0,0,0,0,0,2019
E01009244,LSOA,Birmingham 019C,0,0,0,460,20,20,140,0,0,10,0,150,10,2019
E01009245,LSOA,Birmingham 016C,0,10,10,350,60,110,0,40,0,0,10,0,0,2019
E01009252,LSOA,Birmingham 073C,150,230,100,100,0,10,20,20,10,0,0,30,0,2019
E01009256,LSOA,Birmingham 085D,0,0,90,470,0,0,120,0,0,0,10,0,0,2019
E01009263,LSOA,Birmingham 032C,180,40,0,100,10,40,140,120,0,20,0,10,20,2019
E01009269,LSOA,Birmingham 034B,210,230,20,30,0,50,20,0,0,0,0,0,0,2019
E01009271,LSOA,Birmingham 034D,80,260,200,0,0,0,10,0,0,10,0,0,0,2019
E01009272,LSOA,Birmingham 036B,0,0,40,150,0,0,160,0,0,150,0,0,0,2019
E01009276,LSOA,Birmingham 133C,0,0,0,130,130,200,0,110,0,0,0,0,0,2019
E01009281,LSOA,Birmingham 099A,70,180,20,10,40,10,140,110,20,0,0,50,70,2019
E01009286,LSOA,Birmingham 096C,30,420,30,40,0,0,0,0,0,0,0,20,0,2019
E01009304,LSOA,Birmingham 046A,0,0,0,10,680,0,10,10,0,120,10,0,0,2019
E01009305,LSOA,Birmingham 045C,0,0,0,20,490,10,140,10,0,0,80,10,0,2019
E01009310,LSOA,Birmingham 046D,0,0,0,30,510,60,120,0,0,80,30,0,0,2019
E01009311,LSOA,Birmingham 054E,0,10,20,500,20,0,50,0,0,0,0,0,0,2019
E01009318,LSOA,Birmingham 081D,0,0,0,540,60,30,0,0,10,0,0,0,0,2019
E01009321,LSOA,Birmingham 069C,0,0,0,0,510,30,110,0,0,0,130,0,0,2019
E01009324,LSOA,Birmingham 072B,0,0,0,570,120,10,40,0,0,0,0,0,0,2019
E01009340,LSOA,Birmingham 140B,30,730,120,0,0,0,0,0,0,0,60,0,20,2019
E01009343,LSOA,Birmingham 063E,270,150,0,0,20,0,20,0,50,20,0,0,10,2019
E01009345,LSOA,Birmingham 053D,280,10,0,0,0,0,0,170,60,0,10,10,10,2019
E01009355,LSOA,Birmingham 039E,210,120,20,20,0,0,10,50,30,10,10,0,10,2019
E01009364,LSOA,Birmingham 071C,10,0,0,0,0,230,170,20,40,30,0,60,10,2019
E01009367,LSOA,Birmingham 083A,180,90,0,0,20,10,40,110,30,0,0,10,10,2019
E01009371,LSOA,Birmingham 077D,320,90,10,0,10,0,10,20,20,70,0,0,10,2019
E01009376,LSOA,Birmingham 084C,200,90,50,0,20,10,60,50,40,0,20,10,40,2019
E01009379,LSOA,Birmingham 071E,70,20,0,0,0,40,190,250,50,50,0,30,60,2019
E01009393,LSOA,Birmingham 140F,420,70,0,0,10,0,0,0,0,0,0,10,10,2019
E01009395,LSOA,Birmingham 097F,160,110,50,10,0,70,20,120,0,0,0,0,20,2019
E01009400,LSOA,Birmingham 031E,70,130,210,120,0,30,10,10,0,0,10,30,20,2019
E01009403,LSOA,Birmingham 020A,0,20,460,140,0,0,0,0,0,0,0,0,0,2019
E01009405,LSOA,Birmingham 020C,10,40,220,170,0,60,120,0,0,0,10,0,0,2019
E01009407,LSOA,Birmingham 020E,70,150,160,130,0,50,30,60,0,0,30,0,0,2019
E01009422,LSOA,Birmingham 002B,30,60,90,120,30,240,140,60,30,40,60,10,0,2019
E01009434,LSOA,Birmingham 012A,0,10,30,10,10,10,60,80,30,390,30,50,10,2019
E01009441,LSOA,Birmingham 021B,10,10,80,50,100,30,30,300,0,0,30,10,0,2019
E01009444,LSOA,Birmingham 006D,0,0,20,130,20,420,20,0,0,0,20,0,0,2019
E01009445,LSOA,Birmingham 005A,0,0,0,0,170,420,0,10,0,50,40,70,0,2019
E01009447,LSOA,Birmingham 005C,10,10,40,50,360,160,10,0,0,0,20,10,0,2019
E01009448,LSOA,Birmingham 005D,0,0,0,0,200,330,30,10,0,80,50,20,0,2019
E01009451,LSOA,Birmingham 009B,50,220,30,180,10,10,20,90,60,0,20,10,10,2019
E01009452,LSOA,Birmingham 005E,40,10,10,40,170,150,90,120,0,10,90,0,0,2019
E01009459,LSOA,Birmingham 015B,20,20,70,310,20,70,70,50,0,0,30,0,0,2019
E01009463,LSOA,Birmingham 015D,70,30,60,120,10,60,110,90,40,20,10,20,0,2019
E01009464,LSOA,Birmingham 007B,0,0,10,140,220,180,10,0,0,0,0,0,0,2019
E01009468,LSOA,Birmingham 004F,10,70,90,60,10,200,130,50,0,0,0,10,0,2019
E01009470,LSOA,Birmingham 010C,0,0,0,220,120,160,40,0,0,0,0,0,0,2019
E01009475,LSOA,Birmingham 055A,0,30,550,20,0,0,0,0,0,0,0,0,0,2019
E01009478,LSOA,Birmingham 048A,0,40,140,110,110,160,0,0,0,40,10,10,50,2019
E01009479,LSOA,Birmingham 048B,200,110,110,50,20,0,10,20,40,60,30,0,10,2019
E01009496,LSOA,Birmingham 109B,10,0,0,260,50,280,20,10,0,0,10,10,0,2019
E01009504,LSOA,Birmingham 109D,0,0,140,200,70,170,40,0,0,0,0,10,0,2019
E01009505,LSOA,Birmingham 101E,0,0,280,30,130,140,10,0,0,20,40,40,10,2019
E01009509,LSOA,Birmingham 056D,210,100,140,90,0,0,60,10,10,0,20,0,10,2019
E01009518,LSOA,Birmingham 067D,40,20,60,300,40,90,110,0,70,0,0,10,0,2019
E01009519,LSOA,Birmingham 072C,0,0,0,530,30,50,0,0,0,0,0,0,0,2019
E01008886,LSOA,Birmingham 076B,10,380,0,0,10,0,130,40,90,30,20,0,20,2019
E01008887,LSOA,Birmingham 078C,90,100,180,260,0,0,10,0,0,0,0,0,0,2019
E01008891,LSOA,Birmingham 089B,0,40,10,270,30,0,200,0,0,120,0,0,0,2019
E01008896,LSOA,Birmingham 066B,0,0,490,10,0,0,60,0,10,0,0,0,0,2019
E01008906,LSOA,Birmingham 049A,310,0,0,0,0,0,110,40,10,10,0,20,10,2019
E01008916,LSOA,Birmingham 037E,140,260,0,10,10,10,10,0,50,10,10,0,10,2019
E01008941,LSOA,Birmingham 115C,0,0,340,200,0,40,0,0,0,0,0,0,20,2019
E01008948,LSOA,Birmingham 122D,0,0,10,350,120,140,10,0,0,0,20,0,0,2019
E01008956,LSOA,Birmingham 112D,110,250,110,10,0,30,0,0,30,0,10,0,50,2019
E01008957,LSOA,Birmingham 112E,320,200,10,20,10,30,0,40,50,0,50,40,20,2019
E01008962,LSOA,Birmingham 116D,10,10,20,10,230,220,210,70,10,30,50,80,0,2019
E01008970,LSOA,Birmingham 110C,0,0,0,220,50,60,170,80,0,0,0,10,20,2019
E01008974,LSOA,Birmingham 118C,0,0,10,250,70,40,110,30,20,20,610,10,10,2019
E01009003,LSOA,Birmingham 018B,90,100,80,120,0,140,120,0,10,0,0,10,0,2019
E01009005,LSOA,Birmingham 025A,0,10,20,80,10,310,100,40,0,30,60,90,10,2019
E01009048,LSOA,Birmingham 040D,340,70,10,100,0,0,20,0,0,30,20,30,30,2019
E01009078,LSOA,Birmingham 087E,60,10,140,230,30,10,100,80,0,0,0,30,10,2019
E01009081,LSOA,Birmingham 038C,0,0,0,100,0,130,320,0,0,20,0,0,0,2019
E01009086,LSOA,Birmingham 044B,0,0,40,370,0,50,70,0,90,0,0,70,0,2019
E01009088,LSOA,Birmingham 045A,0,0,0,380,140,10,60,0,0,0,140,0,0,2019
E01009090,LSOA,Birmingham 042E,10,0,100,390,0,10,0,30,0,0,0,0,0,2019
E01009096,LSOA,Birmingham 029A,0,0,0,0,0,110,540,0,20,20,80,0,10,2019
E01009101,LSOA,Birmingham 029D,0,0,20,0,0,40,270,50,0,160,90,10,10,2019
E01009120,LSOA,Birmingham 123D,30,10,10,200,20,190,10,90,60,20,10,40,10,2019
E01009124,LSOA,Birmingham 022B,0,0,40,20,0,390,80,0,40,30,40,50,0,2019
E01009125,LSOA,Birmingham 022C,0,0,450,180,0,0,50,0,0,20,0,0,0,2019
E01009132,LSOA,Birmingham 014D,0,0,220,300,20,0,10,60,0,0,0,0,10,2019
E01009133,LSOA,Birmingham 011E,0,0,170,250,20,0,0,170,0,0,0,0,10,2019
E01009140,LSOA,Birmingham 060C,180,100,110,40,10,0,80,130,50,0,0,110,50,2019
E01009141,LSOA,Birmingham 137A,0,0,0,0,0,60,390,240,80,20,0,10,20,2019
E01009164,LSOA,Birmingham 130B,20,10,200,0,70,110,10,40,180,10,0,10,0,2019
E01009169,LSOA,Birmingham 129D,0,0,40,400,150,50,0,0,0,0,40,0,10,2019
E01009177,LSOA,Birmingham 104B,420,150,10,10,10,0,0,10,20,0,30,0,10,2019
E01009185,LSOA,Birmingham 093A,90,140,40,30,0,140,130,40,40,10,80,0,30,2019
E01009189,LSOA,Birmingham 104E,270,60,110,60,0,10,90,0,10,0,0,0,10,2019
E01009194,LSOA,Birmingham 051A,170,260,60,0,10,0,0,0,10,30,130,210,40,2019
E01009198,LSOA,Birmingham 058D,250,140,0,10,10,0,0,0,0,60,10,0,0,2019
E01009208,LSOA,Birmingham 124C,0,0,0,510,40,10,0,20,0,0,100,150,10,2019
E01009211,LSOA,Birmingham 120C,0,20,30,0,60,0,0,440,70,50,0,0,0,2019
E01009230,LSOA,Birmingham 017C,10,0,70,470,0,60,40,20,0,0,0,50,10,2019
E01009233,LSOA,Birmingham 008D,0,0,200,420,0,0,0,0,0,0,0,0,0,2019
E01009239,LSOA,Birmingham 033F,60,80,60,110,0,110,70,20,20,40,0,60,10,2019
E01009246,LSOA,Birmingham 016D,0,0,0,510,70,30,40,10,0,0,0,0,0,2019
E01009249,LSOA,Birmingham 080A,0,0,10,440,200,10,0,0,0,0,0,0,0,2019
E01009254,LSOA,Birmingham 085C,0,0,70,370,60,90,10,30,40,10,0,150,20,2019
E01009255,LSOA,Birmingham 080E,0,0,0,380,100,90,30,0,0,30,20,0,0,2019
E01009261,LSOA,Birmingham 073E,0,40,100,390,10,30,60,50,0,0,0,80,0,2019
E01009266,LSOA,Birmingham 034A,210,350,20,10,0,20,0,40,0,0,0,10,10,2019
E01009292,LSOA,Birmingham 099B,0,10,30,480,0,30,130,0,0,0,0,0,0,2019
E01009296,LSOA,Birmingham 100E,390,160,10,10,0,0,10,10,10,0,0,10,10,2019
E01009298,LSOA,Birmingham 054D,0,0,0,530,0,10,0,0,10,10,30,0,0,2019
E01009300,LSOA,Birmingham 057C,0,0,20,470,130,80,10,0,20,0,0,0,0,2019
E01009316,LSOA,Birmingham 081B,20,10,0,320,200,70,70,0,0,0,0,150,0,2019
E01009320,LSOA,Birmingham 081F,0,0,10,420,120,30,40,0,20,0,0,0,10,2019
E01009326,LSOA,Birmingham 066D,0,10,460,50,30,0,0,0,0,0,0,10,0,2019
E01009341,LSOA,Birmingham 066E,10,10,120,330,10,10,0,50,0,0,0,0,10,2019
E01009350,LSOA,Birmingham 039B,440,20,0,0,20,0,0,0,0,0,0,10,0,2019
E01009359,LSOA,Birmingham 047C,240,380,0,30,0,10,0,0,0,60,0,0,20,2019
E01009368,LSOA,Birmingham 077A,260,10,0,0,20,20,0,10,40,0,0,0,60,2019
E01009375,LSOA,Birmingham 083B,310,60,0,0,30,0,10,10,90,10,20,0,10,2019
E01009385,LSOA,Birmingham 092F,320,20,0,20,0,30,70,30,30,70,20,10,30,2019
E01009421,LSOA,Birmingham 004A,0,30,10,90,30,290,60,40,10,20,40,10,0,2019
E01009423,LSOA,Birmingham 002C,30,30,100,10,300,130,120,10,30,0,10,0,0,2019
E01009427,LSOA,Birmingham 004C,30,70,40,20,10,150,110,160,30,60,20,10,10,2019
E01009431,LSOA,Birmingham 003E,0,30,10,30,20,430,10,40,10,10,20,60,0,2019
E01009436,LSOA,Birmingham 012B,0,0,0,10,10,0,110,120,220,60,20,40,0,2019
E01009462,LSOA,Birmingham 018F,170,260,130,40,10,40,100,0,70,0,10,0,10,2019
E01009472,LSOA,Birmingham 010D,0,50,80,310,20,110,10,0,0,0,40,50,0,2019
E01009476,LSOA,Birmingham 055B,10,20,370,20,0,50,90,0,0,10,0,0,0,2019
E01009480,LSOA,Birmingham 044C,0,0,390,140,20,0,30,20,0,0,0,20,0,2019
E01009483,LSOA,Birmingham 051B,410,10,0,10,0,10,10,10,30,30,0,10,0,2019
E01009490,LSOA,Birmingham 055D,10,20,420,20,20,0,170,0,10,0,0,0,0,2019
E01009495,LSOA,Birmingham 106E,0,0,0,0,160,200,50,0,0,90,0,40,0,2019
E01009498,LSOA,Birmingham 119D,10,0,650,20,0,20,0,0,0,10,0,0,0,2019
E01009503,LSOA,Birmingham 101D,0,0,590,10,0,0,10,0,0,0,0,0,0,2019
E01009508,LSOA,Birmingham 056C,10,10,20,140,140,40,240,10,10,0,10,0,0,2019
E01009511,LSOA,Birmingham 054F,0,10,10,420,30,10,0,0,10,0,10,0,0,2019
E01009514,LSOA,Birmingham 062B,0,0,70,230,80,100,50,0,10,0,90,10,0,2019
E01008888,LSOA,Birmingham 076C,0,0,0,580,10,0,50,0,0,0,0,0,0,2019
E01008889,LSOA,Birmingham 078D,160,260,10,90,20,10,30,50,30,0,0,10,10,2019
E01008890,LSOA,Birmingham 089A,120,50,40,170,10,0,30,40,30,210,0,40,10,2019
E01008898,LSOA,Birmingham 066C,0,0,430,10,0,10,110,0,0,0,0,0,0,2019
E01008901,LSOA,Birmingham 037C,110,30,0,0,0,0,60,310,80,0,30,30,10,2019
E01008905,LSOA,Birmingham 040A,420,0,0,0,0,0,0,0,20,0,20,20,10,2019
E01008911,LSOA,Birmingham 049B,0,0,0,0,0,110,400,0,0,50,0,0,10,2019
E01008917,LSOA,Birmingham 102A,0,0,10,20,60,20,20,100,210,70,10,10,0,2019
E01008921,LSOA,Birmingham 094C,10,10,0,30,0,0,90,320,130,10,20,20,10,2019
E01008927,LSOA,Birmingham 102D,0,0,0,0,160,70,10,400,0,0,0,0,30,2019
E01008931,LSOA,Birmingham 094D,0,0,0,0,0,0,490,160,0,0,0,0,0,2019
E01008935,LSOA,Birmingham 111B,0,0,350,30,20,170,20,0,0,20,50,20,40,2019
E01008937,LSOA,Birmingham 115A,0,0,250,170,20,0,80,30,40,0,0,0,20,2019
E01008942,LSOA,Birmingham 117A,0,0,100,310,60,130,10,20,0,0,20,40,0,2019
E01008955,LSOA,Birmingham 112C,250,230,0,50,0,10,0,0,130,0,0,90,20,2019
E01008963,LSOA,Birmingham 107B,10,20,480,0,0,0,0,80,0,0,0,10,0,2019
E01008973,LSOA,Birmingham 118B,0,0,10,240,300,110,70,0,0,10,130,20,0,2019
E01008979,LSOA,Birmingham 121C,0,0,0,20,0,80,230,430,10,0,0,10,0,2019
E01008980,LSOA,Birmingham 121D,0,0,0,0,0,60,420,180,50,0,0,0,0,2019
E01008991,LSOA,Birmingham 064F,30,10,10,10,0,110,310,90,20,0,0,0,10,2019
E01008995,LSOA,Birmingham 134A,10,0,0,0,0,60,310,60,70,30,340,190,40,2019
E01008996,LSOA,Birmingham 074C,10,0,0,0,10,20,140,300,30,70,60,20,0,2019
E01008997,LSOA,Birmingham 074D,100,30,10,180,10,0,230,40,10,0,0,0,0,2019
E01009016,LSOA,Birmingham 098A,20,10,430,20,20,260,0,0,0,0,0,0,10,2019
E01009019,LSOA,Birmingham 103A,0,0,380,240,0,0,0,0,0,0,0,0,0,2019
E01009023,LSOA,Birmingham 098C,0,0,0,500,0,70,0,0,0,0,0,0,10,2019
E01009041,LSOA,Birmingham 132C,10,20,60,450,80,10,0,10,0,0,0,0,0,2019
E01009045,LSOA,Birmingham 097D,20,100,160,110,30,50,40,10,30,70,0,50,20,2019
E01009049,LSOA,Birmingham 032A,40,100,20,110,130,50,30,20,40,10,0,0,30,2019
E01009051,LSOA,Birmingham 033A,120,240,90,0,0,10,20,0,0,0,10,50,40,2019
E01009058,LSOA,Birmingham 033D,50,370,60,10,0,0,40,0,0,0,0,0,0,2019
E01009062,LSOA,Birmingham 040E,380,20,0,0,40,0,0,20,50,0,0,0,20,2019
E01009092,LSOA,Birmingham 054A,0,0,0,420,0,0,0,70,10,10,110,20,0,2019
E01009093,LSOA,Birmingham 054B,0,10,10,600,0,0,0,0,40,0,30,0,0,2019
E01009102,LSOA,Birmingham 028D,10,10,500,70,0,10,10,0,0,60,0,10,10,2019
E01009107,LSOA,Birmingham 128A,0,0,0,50,40,100,210,360,10,0,10,50,10,2019
E01009116,LSOA,Birmingham 127D,30,40,50,130,40,120,80,10,40,0,0,40,10,2019
E01009128,LSOA,Birmingham 011B,0,0,250,290,0,0,0,0,0,0,0,0,0,2019
E01009130,LSOA,Birmingham 011C,0,0,300,140,0,0,60,50,0,70,0,0,0,2019
E01009134,LSOA,Birmingham 011F,0,0,350,250,0,0,40,0,10,0,0,0,20,2019
E01009137,LSOA,Birmingham 011G,0,0,430,150,0,0,10,0,0,0,0,0,10,2019
E01009138,LSOA,Birmingham 060A,80,310,80,50,0,20,0,0,0,0,10,120,10,2019
E01009139,LSOA,Birmingham 060B,50,350,130,10,0,20,10,0,0,0,0,0,0,2019
E01009143,LSOA,Birmingham 136A,30,20,0,0,0,140,430,40,0,0,0,70,10,2019
E01009147,LSOA,Birmingham 060E,250,180,60,20,0,10,0,0,20,0,70,0,20,2019
E01009152,LSOA,Birmingham 053B,510,30,0,10,0,0,0,0,0,0,0,0,60,2019
E01009171,LSOA,Birmingham 130D,10,0,10,120,430,70,50,0,0,20,10,0,10,2019
E01009172,LSOA,Birmingham 119A,0,0,480,10,0,0,0,10,30,10,10,10,0,2019
E01009176,LSOA,Birmingham 105E,40,50,90,30,0,50,290,80,30,0,30,0,20,2019
E01009199,LSOA,Birmingham 052D,20,10,60,0,0,10,0,30,50,320,40,0,20,2019
E01009202,LSOA,Birmingham 043B,210,20,10,20,30,0,0,220,50,10,40,30,30,2019
E01009209,LSOA,Birmingham 124D,70,110,110,100,100,150,40,0,0,0,200,0,10,2019
E01009210,LSOA,Birmingham 126B,60,30,70,40,140,80,110,10,120,70,90,50,10,2019
E01009212,LSOA,Birmingham 126C,30,0,40,60,380,170,70,10,10,10,10,0,0,2019
E01009216,LSOA,Birmingham 131D,20,10,40,190,180,90,150,0,20,10,160,0,0,2019
E01009224,LSOA,Birmingham 008C,0,0,0,130,380,120,0,0,0,0,0,0,0,2019
E01009227,LSOA,Birmingham 013C,0,0,40,390,60,70,0,10,110,0,20,0,0,2019
E01009229,LSOA,Birmingham 017B,0,0,50,450,10,150,0,0,0,0,0,0,0,2019
E01009231,LSOA,Birmingham 017D,0,0,60,650,0,0,20,0,70,0,0,0,10,2019
E01009237,LSOA,Birmingham 024A,0,0,0,320,20,30,210,40,0,0,0,0,0,2019
E01009240,LSOA,Birmingham 024C,0,0,0,580,0,0,0,0,50,0,0,0,0,2019
E01009241,LSOA,Birmingham 024D,0,0,10,620,0,0,0,0,0,0,0,0,0,2019
E01009242,LSOA,Birmingham 024E,0,0,30,570,0,0,0,0,20,0,10,50,0,2019
E01009243,LSOA,Birmingham 016B,0,0,0,310,270,20,20,20,0,0,0,80,0,2019
E01009247,LSOA,Birmingham 016E,0,0,0,590,0,10,0,0,0,0,0,0,0,2019
E01009264,LSOA,Birmingham 032D,30,40,10,0,20,20,370,80,20,10,0,90,20,2019
E01009265,LSOA,Birmingham 032E,200,140,20,50,10,140,10,20,10,20,10,0,10,2019
E01009273,LSOA,Birmingham 034E,210,50,120,120,10,0,0,10,20,10,0,10,0,2019
E01009283,LSOA,Birmingham 079E,100,300,20,10,0,10,50,0,50,20,80,0,10,2019
E01009284,LSOA,Birmingham 096A,210,160,30,30,0,90,90,0,50,0,10,770,10,2019
E01009290,LSOA,Birmingham 096F,10,440,0,0,0,0,10,10,10,0,0,20,0,2019
E01009291,LSOA,Birmingham 095D,0,0,0,630,0,0,0,0,0,0,0,0,0,2019
E01009297,LSOA,Birmingham 057A,10,0,0,0,180,150,60,310,0,0,30,60,0,2019
E01009307,LSOA,Birmingham 045D,0,20,0,0,550,20,20,90,30,30,20,0,0,2019
E01009309,LSOA,Birmingham 045E,0,0,0,0,320,0,30,300,10,0,0,150,0,2019
E01009313,LSOA,Birmingham 076D,0,0,10,440,170,30,0,0,0,0,0,0,0,2019
E01009323,LSOA,Birmingham 069E,0,0,0,60,410,40,10,0,10,0,40,100,0,2019
E01009337,LSOA,Birmingham 070C,380,110,0,0,0,0,0,0,20,0,0,0,0,2019
E01009338,LSOA,Birmingham 070D,360,20,0,0,0,0,0,0,40,0,0,0,0,2019
E01009339,LSOA,Birmingham 140A,210,0,10,40,110,20,10,30,10,10,20,0,10,2019
E01009358,LSOA,Birmingham 047B,340,220,60,0,0,10,30,30,10,0,60,20,10,2019
E01009360,LSOA,Birmingham 047D,250,10,0,40,0,0,0,230,200,0,190,90,10,2019
E01009362,LSOA,Birmingham 071A,40,0,0,0,0,50,340,10,0,20,40,0,10,2019
E01009366,LSOA,Birmingham 084A,70,30,0,0,0,0,130,210,60,0,0,0,30,2019
E01009373,LSOA,Birmingham 082B,280,180,0,0,0,10,0,0,0,0,0,0,10,2019
E01009380,LSOA,Birmingham 070E,400,0,0,0,0,0,0,0,70,0,0,0,0,2019
E01009383,LSOA,Birmingham 083D,270,80,0,0,10,0,20,10,20,20,0,0,10,2019
E01009390,LSOA,Birmingham 093C,330,120,40,20,0,10,50,0,0,10,10,0,50,2019
E01009396,LSOA,Birmingham 082D,530,10,0,0,10,0,10,0,0,0,10,0,10,2019
E01009397,LSOA,Birmingham 077E,240,40,0,0,0,60,10,0,40,60,0,0,30,2019
E01009399,LSOA,Birmingham 083E,400,0,0,0,10,0,0,0,10,0,0,0,10,2019
E01009401,LSOA,Birmingham 031F,100,150,190,30,0,0,40,40,50,0,20,0,10,2019
